X,Y
17.2726,-0.114265
17.2722,-0.114284
17.2718,-0.114299
17.2715,-0.114318
17.2711,-0.114334
17.2707,-0.114352
17.2703,-0.11437
17.2699,-0.114387
17.2695,-0.114405
17.2692,-0.114422
17.2688,-0.114434
17.2684,-0.114458
17.268,-0.114481
17.2676,-0.114503
17.2673,-0.114525
17.2669,-0.114549
17.2665,-0.11457
17.2661,-0.114595
17.2657,-0.114616
17.2653,-0.114637
17.265,-0.114657
17.2646,-0.114683
17.2642,-0.114705
17.2638,-0.114726
17.2635,-0.114744
17.2631,-0.114769
17.2627,-0.114792
17.2623,-0.114811
17.2619,-0.114832
17.2615,-0.114853
17.2611,-0.114876
17.2608,-0.114897
17.2604,-0.114914
17.26,-0.114937
17.2596,-0.114958
17.2592,-0.114977
17.2588,-0.114999
17.2585,-0.115018
17.2581,-0.115037
17.2577,-0.115059
17.2573,-0.11508
17.257,-0.115099
17.2566,-0.115118
17.2562,-0.115137
17.2558,-0.115155
17.2554,-0.115177
17.2551,-0.115196
17.2547,-0.115208
17.2543,-0.115233
17.2539,-0.115253
17.2535,-0.115271
17.2532,-0.115289
17.2528,-0.115309
17.2524,-0.115325
17.252,-0.115344
17.2516,-0.115361
17.2513,-0.115382
17.2509,-0.115396
17.2505,-0.115415
17.2501,-0.115432
17.2498,-0.115452
17.2494,-0.115468
17.249,-0.115485
17.2486,-0.115504
17.2483,-0.115526
17.2479,-0.115536
17.2475,-0.115549
17.2471,-0.115561
17.2467,-0.115571
17.2464,-0.115582
17.246,-0.115594
17.2456,-0.115606
17.2452,-0.115618
17.2449,-0.115628
17.2445,-0.115639
17.2441,-0.115651
17.2437,-0.115663
17.2433,-0.115676
17.243,-0.115686
17.2426,-0.115698
17.2422,-0.11571
17.2418,-0.115722
17.2415,-0.115732
17.2411,-0.115747
17.2407,-0.11576
17.2403,-0.115769
17.24,-0.11578
17.2396,-0.115794
17.2392,-0.115805
17.2388,-0.115817
17.2384,-0.115829
17.2381,-0.115843
17.2377,-0.115853
17.2373,-0.115867
17.2369,-0.115877
17.2366,-0.11589
17.2362,-0.115901
17.2358,-0.115914
17.2354,-0.115925
17.235,-0.115939
17.2347,-0.115951
17.2343,-0.115962
17.2339,-0.115976
17.2335,-0.115986
17.2332,-0.116001
17.2328,-0.116011
17.2324,-0.116025
17.232,-0.116036
17.2316,-0.11605
17.2312,-0.116062
17.2309,-0.116074
17.2305,-0.116086
17.2301,-0.116099
17.2298,-0.116112
17.2294,-0.116124
17.229,-0.116137
17.2286,-0.11615
17.2282,-0.116163
17.2279,-0.116176
17.2275,-0.116188
17.2271,-0.116201
17.2267,-0.116214
17.2263,-0.116227
17.226,-0.116239
17.2256,-0.116251
17.2252,-0.116269
17.2248,-0.116278
17.2245,-0.116292
17.2241,-0.116305
17.2237,-0.116316
17.2233,-0.11633
17.2229,-0.116341
17.2226,-0.116355
17.2222,-0.11637
17.2218,-0.11638
17.2214,-0.116395
17.2211,-0.116408
17.2207,-0.116421
17.2203,-0.116434
17.2199,-0.116446
17.2195,-0.116461
17.2192,-0.116474
17.2188,-0.116487
17.2184,-0.1165
17.218,-0.116512
17.2176,-0.116526
17.2173,-0.116539
17.2169,-0.116552
17.2166,-0.116565
17.2161,-0.11658
17.2158,-0.116593
17.2154,-0.116605
17.215,-0.116621
17.2146,-0.116634
17.2142,-0.116649
17.2139,-0.11666
17.2135,-0.116675
17.2131,-0.116686
17.2127,-0.116702
17.2123,-0.116715
17.212,-0.116728
17.2116,-0.116743
17.2112,-0.116755
17.2108,-0.116769
17.2105,-0.116784
17.2101,-0.116796
17.2097,-0.116812
17.2093,-0.116824
17.2089,-0.11684
17.2086,-0.116853
17.2082,-0.116865
17.2078,-0.116879
17.2075,-0.116894
17.207,-0.116908
17.2067,-0.116923
17.2063,-0.116936
17.2059,-0.11695
17.2055,-0.116963
17.2051,-0.116977
17.2048,-0.116993
17.2044,-0.117005
17.204,-0.117019
17.2036,-0.117034
17.2032,-0.117048
17.2029,-0.117063
17.2025,-0.117076
17.2021,-0.117091
17.2017,-0.117104
17.2013,-0.11712
17.201,-0.117134
17.2006,-0.117147
17.2002,-0.117162
17.1998,-0.117176
17.1994,-0.11719
17.1991,-0.117206
17.1987,-0.117218
17.1983,-0.117232
17.1979,-0.117249
17.1975,-0.117262
17.1972,-0.117277
17.1968,-0.11729
17.1964,-0.117304
17.196,-0.11732
17.1956,-0.117335
17.1953,-0.117349
17.1949,-0.117365
17.1945,-0.117379
17.1941,-0.117394
17.1937,-0.117408
17.1934,-0.117422
17.193,-0.117436
17.1926,-0.117451
17.1922,-0.117467
17.1918,-0.117483
17.1915,-0.117498
17.1911,-0.117512
17.1907,-0.117526
17.1903,-0.117542
17.1899,-0.117558
17.1896,-0.117572
17.1892,-0.117587
17.1888,-0.117601
17.1884,-0.117615
17.188,-0.11763
17.1877,-0.117647
17.1873,-0.11766
17.1869,-0.117675
17.1865,-0.117689
17.1861,-0.117704
17.1858,-0.117721
17.1854,-0.117736
17.185,-0.117749
17.1846,-0.117766
17.1842,-0.11778
17.1839,-0.117795
17.1835,-0.117812
17.1831,-0.117825
17.1827,-0.117842
17.1823,-0.117857
17.182,-0.117874
17.1816,-0.117888
17.1812,-0.117902
17.1808,-0.117918
17.1804,-0.117931
17.1801,-0.117949
17.1797,-0.117964
17.1793,-0.117979
17.1789,-0.117995
17.1785,-0.118011
17.1782,-0.118025
17.1778,-0.11804
17.1774,-0.118057
17.177,-0.118072
17.1766,-0.118089
17.1762,-0.118102
17.1759,-0.11812
17.1755,-0.118134
17.1751,-0.118147
17.1747,-0.118166
17.1743,-0.118181
17.174,-0.118196
17.1736,-0.118213
17.1732,-0.118228
17.1728,-0.118244
17.1724,-0.118262
17.1721,-0.118277
17.1717,-0.118292
17.1713,-0.118307
17.1709,-0.118325
17.1705,-0.118341
17.1702,-0.118355
17.1698,-0.118369
17.1694,-0.118386
17.169,-0.118402
17.1686,-0.118417
17.1682,-0.118434
17.1679,-0.11845
17.1675,-0.118464
17.1671,-0.118481
17.1667,-0.118496
17.1663,-0.118513
17.166,-0.118529
17.1656,-0.118545
17.1652,-0.118562
17.1648,-0.118578
17.1644,-0.118594
17.164,-0.118609
17.1637,-0.118626
17.1633,-0.118644
17.1629,-0.118657
17.1625,-0.118673
17.1621,-0.118688
17.1617,-0.118708
17.1614,-0.118724
17.161,-0.118739
17.1606,-0.118756
17.1602,-0.118772
17.1599,-0.11879
17.1595,-0.118805
17.1591,-0.11882
17.1587,-0.118838
17.1583,-0.118855
17.1579,-0.118868
17.1576,-0.118887
17.1572,-0.118903
17.1568,-0.118919
17.1564,-0.118936
17.1561,-0.11895
17.1557,-0.118968
17.1553,-0.118986
17.1549,-0.119003
17.1545,-0.119018
17.1541,-0.119036
17.1537,-0.119052
17.1534,-0.119069
17.153,-0.119085
17.1526,-0.119103
17.1522,-0.11912
17.1518,-0.119135
17.1515,-0.119152
17.1511,-0.119169
17.1507,-0.119186
17.1503,-0.119202
17.1499,-0.119219
17.1495,-0.119235
17.1492,-0.119252
17.1488,-0.119268
17.1484,-0.119284
17.148,-0.119304
17.1476,-0.119319
17.1472,-0.119335
17.1469,-0.119352
17.1465,-0.119371
17.1461,-0.119387
17.1457,-0.119404
17.1453,-0.119421
17.145,-0.119438
17.1446,-0.119454
17.1442,-0.119472
17.1438,-0.11949
17.1434,-0.119506
17.143,-0.119524
17.1427,-0.11954
17.1423,-0.119556
17.1419,-0.119574
17.1415,-0.119591
17.1411,-0.119609
17.1407,-0.119627
17.1404,-0.119643
17.14,-0.119659
17.1396,-0.119675
17.1392,-0.119694
17.1388,-0.119711
17.1385,-0.119729
17.1381,-0.119747
17.1377,-0.119763
17.1373,-0.11978
17.137,-0.119797
17.1365,-0.119815
17.1361,-0.119832
17.1358,-0.119849
17.1354,-0.119867
17.135,-0.119883
17.1346,-0.119901
17.1342,-0.11992
17.1339,-0.119936
17.1335,-0.119954
17.1331,-0.11997
17.1327,-0.119989
17.1323,-0.120007
17.1319,-0.120025
17.1316,-0.12004
17.1312,-0.120054
17.1308,-0.120074
17.1304,-0.120096
17.13,-0.120118
17.1296,-0.120143
17.1293,-0.120164
17.1289,-0.120188
17.1285,-0.120211
17.1281,-0.120234
17.1277,-0.120255
17.1274,-0.120277
17.127,-0.1203
17.1266,-0.120323
17.1262,-0.120344
17.1258,-0.120364
17.1254,-0.120387
17.1251,-0.120408
17.1247,-0.12043
17.1243,-0.120451
17.1239,-0.12047
17.1235,-0.120495
17.1232,-0.120513
17.1228,-0.120534
17.1224,-0.120555
17.122,-0.120576
17.1216,-0.120598
17.1213,-0.120614
17.1209,-0.120636
17.1205,-0.120656
17.1201,-0.120678
17.1197,-0.120697
17.1194,-0.120719
17.119,-0.120736
17.1186,-0.120754
17.1182,-0.120775
17.1178,-0.120794
17.1175,-0.120812
17.1171,-0.12083
17.1167,-0.120851
17.1163,-0.120871
17.1159,-0.120888
17.1155,-0.120904
17.1152,-0.120924
17.1148,-0.120945
17.1144,-0.120962
17.114,-0.120983
17.1137,-0.120999
17.1133,-0.121016
17.1129,-0.121035
17.1125,-0.121052
17.1122,-0.121072
17.1118,-0.121086
17.1114,-0.121107
17.111,-0.121121
17.1106,-0.121146
17.1103,-0.121157
17.1099,-0.121171
17.1095,-0.121181
17.1091,-0.121192
17.1088,-0.121203
17.1084,-0.121216
17.108,-0.121228
17.1076,-0.12124
17.1073,-0.121252
17.1069,-0.121262
17.1065,-0.121273
17.1061,-0.121285
17.1057,-0.121298
17.1054,-0.121308
17.105,-0.121321
17.1046,-0.121331
17.1042,-0.121343
17.1039,-0.121356
17.1035,-0.121368
17.1031,-0.121381
17.1027,-0.12139
17.1023,-0.121404
17.102,-0.121415
17.1016,-0.121426
17.1012,-0.121439
17.1008,-0.12145
17.1005,-0.121464
17.1001,-0.121476
17.0997,-0.121487
17.0993,-0.121499
17.0989,-0.121513
17.0986,-0.121523
17.0982,-0.121536
17.0978,-0.121548
17.0974,-0.121559
17.0971,-0.121573
17.0967,-0.121584
17.0963,-0.121597
17.0959,-0.121608
17.0956,-0.121623
17.0952,-0.121633
17.0948,-0.121647
17.0944,-0.121657
17.094,-0.121672
17.0937,-0.121685
17.0933,-0.121695
17.0929,-0.121705
17.0925,-0.121722
17.0921,-0.121735
17.0918,-0.121746
17.0914,-0.121759
17.091,-0.121771
17.0906,-0.121784
17.0903,-0.121797
17.0899,-0.121808
17.0895,-0.121822
17.0891,-0.121834
17.0887,-0.121848
17.0884,-0.12186
17.088,-0.121873
17.0876,-0.121887
17.0872,-0.121899
17.0869,-0.121912
17.0865,-0.121927
17.0861,-0.121939
17.0857,-0.12195
17.0853,-0.121964
17.085,-0.121975
17.0846,-0.121989
17.0842,-0.122001
17.0838,-0.122014
17.0834,-0.122029
17.0831,-0.122042
17.0827,-0.122055
17.0823,-0.122068
17.0819,-0.122082
17.0815,-0.122096
17.0812,-0.122108
17.0808,-0.122128
17.0805,-0.122133
17.08,-0.122147
17.0797,-0.12216
17.0793,-0.122175
17.0789,-0.122189
17.0785,-0.122201
17.0781,-0.122214
17.0778,-0.122228
17.0774,-0.122242
17.077,-0.122253
17.0766,-0.122269
17.0763,-0.12228
17.0759,-0.122294
17.0755,-0.122309
17.0751,-0.122323
17.0747,-0.122336
17.0744,-0.122352
17.074,-0.122364
17.0736,-0.122378
17.0732,-0.12239
17.0728,-0.122403
17.0725,-0.122417
17.0721,-0.122432
17.0717,-0.122445
17.0713,-0.122458
17.0709,-0.122473
17.0706,-0.122487
17.0702,-0.1225
17.0698,-0.122515
17.0694,-0.122528
17.069,-0.122543
17.0687,-0.122555
17.0683,-0.12257
17.0679,-0.122585
17.0675,-0.122599
17.0672,-0.122613
17.0668,-0.122627
17.0664,-0.122641
17.066,-0.122655
17.0656,-0.122668
17.0652,-0.122683
17.0649,-0.122698
17.0645,-0.122711
17.0641,-0.122726
17.0637,-0.122739
17.0634,-0.122754
17.063,-0.122768
17.0626,-0.122781
17.0622,-0.122798
17.0618,-0.122812
17.0615,-0.122826
17.0611,-0.122839
17.0607,-0.122855
17.0603,-0.122869
17.0599,-0.122884
17.0596,-0.122898
17.0592,-0.122912
17.0588,-0.122928
17.0584,-0.122943
17.0581,-0.122957
17.0577,-0.12297
17.0573,-0.122984
17.0569,-0.122999
17.0565,-0.123015
17.0561,-0.123029
17.0558,-0.123043
17.0554,-0.123059
17.055,-0.123072
17.0546,-0.123088
17.0542,-0.123103
17.0539,-0.123117
17.0535,-0.123135
17.0531,-0.123146
17.0527,-0.123162
17.0523,-0.123174
17.052,-0.12319
17.0516,-0.123207
17.0512,-0.123221
17.0508,-0.123235
17.0504,-0.123251
17.0501,-0.123266
17.0497,-0.12328
17.0493,-0.123295
17.0489,-0.123313
17.0485,-0.123325
17.0482,-0.12334
17.0478,-0.123357
17.0474,-0.123371
17.047,-0.123386
17.0466,-0.123402
17.0462,-0.123417
17.0459,-0.123433
17.0455,-0.123447
17.0451,-0.123463
17.0447,-0.123478
17.0444,-0.123493
17.044,-0.123507
17.0436,-0.123523
17.0432,-0.123539
17.0428,-0.123554
17.0424,-0.12357
17.0421,-0.123583
17.0417,-0.1236
17.0413,-0.123616
17.0409,-0.123629
17.0405,-0.123646
17.0402,-0.12366
17.0398,-0.123677
17.0394,-0.123692
17.039,-0.123708
17.0386,-0.123725
17.0382,-0.123741
17.0379,-0.123754
17.0375,-0.123769
17.0371,-0.123785
17.0367,-0.123802
17.0364,-0.123816
17.036,-0.123833
17.0356,-0.123848
17.0352,-0.123861
17.0348,-0.123881
17.0344,-0.123894
17.0341,-0.123912
17.0337,-0.123928
17.0333,-0.123945
17.0329,-0.123959
17.0325,-0.123975
17.0322,-0.123991
17.0318,-0.124007
17.0314,-0.124022
17.031,-0.124038
17.0306,-0.124055
17.0303,-0.124069
17.0299,-0.124085
17.0295,-0.124102
17.0291,-0.124116
17.0287,-0.124133
17.0283,-0.124149
17.028,-0.124165
17.0276,-0.124181
17.0272,-0.124198
17.0268,-0.124214
17.0264,-0.124232
17.0261,-0.124245
17.0257,-0.124261
17.0253,-0.124278
17.0249,-0.124295
17.0245,-0.124312
17.0242,-0.124327
17.0238,-0.124344
17.0234,-0.12436
17.023,-0.124375
17.0226,-0.124393
17.0222,-0.124408
17.0219,-0.124425
17.0215,-0.124442
17.0211,-0.124457
17.0207,-0.124473
17.0203,-0.124488
17.0199,-0.124506
17.0196,-0.124521
17.0192,-0.12454
17.0188,-0.124557
17.0184,-0.124572
17.018,-0.124588
17.0177,-0.124605
17.0173,-0.124623
17.0169,-0.124637
17.0165,-0.124655
17.0161,-0.124671
17.0158,-0.124689
17.0154,-0.12471
17.015,-0.124722
17.0146,-0.124738
17.0142,-0.124756
17.0138,-0.124771
17.0135,-0.124788
17.0131,-0.124806
17.0127,-0.124821
17.0123,-0.124837
17.0119,-0.124855
17.0116,-0.124872
17.0112,-0.124888
17.0108,-0.124905
17.0104,-0.124924
17.01,-0.124939
17.0096,-0.124957
17.0093,-0.124974
17.0089,-0.124989
17.0085,-0.125007
17.0081,-0.125022
17.0077,-0.125042
17.0073,-0.125058
17.007,-0.125073
17.0066,-0.125092
17.0062,-0.125108
17.0058,-0.125124
17.0054,-0.125142
17.0051,-0.125159
17.0046,-0.125178
17.0043,-0.125192
17.0039,-0.12521
17.0035,-0.125227
17.0031,-0.125245
17.0028,-0.125263
17.0024,-0.125278
17.002,-0.125296
17.0016,-0.125313
17.0012,-0.125331
17.0008,-0.12535
17.0005,-0.125365
17.0001,-0.12538
16.9997,-0.1254
16.9993,-0.125418
16.9989,-0.125435
16.9985,-0.12545
16.9982,-0.125468
16.9978,-0.125488
16.9974,-0.125504
16.997,-0.12552
16.9966,-0.125537
16.9963,-0.125556
16.9959,-0.125572
16.9955,-0.125591
16.9951,-0.125605
16.9947,-0.125626
16.9943,-0.125644
16.994,-0.12566
16.9936,-0.125675
16.9932,-0.12569
16.9928,-0.125713
16.9924,-0.125737
16.992,-0.125761
16.9917,-0.125783
16.9913,-0.125806
16.9909,-0.125828
16.9905,-0.12585
16.9901,-0.125872
16.9897,-0.125895
16.9894,-0.125913
16.989,-0.12594
16.9886,-0.125961
16.9882,-0.125981
16.9878,-0.126003
16.9875,-0.126027
16.9871,-0.126046
16.9867,-0.126069
16.9863,-0.126089
16.9859,-0.126111
16.9855,-0.126131
16.9852,-0.126152
16.9848,-0.12617
16.9844,-0.126194
16.984,-0.126214
16.9836,-0.126235
16.9833,-0.126255
16.9829,-0.126273
16.9825,-0.126294
16.9821,-0.126315
16.9817,-0.126336
16.9814,-0.126354
16.981,-0.126375
16.9806,-0.126393
16.9802,-0.126413
16.9798,-0.126432
16.9795,-0.126452
16.9791,-0.126469
16.9787,-0.12649
16.9783,-0.126508
16.9779,-0.126527
16.9776,-0.126546
16.9772,-0.126563
16.9768,-0.126581
16.9764,-0.1266
16.9761,-0.126618
16.9757,-0.126637
16.9753,-0.126653
16.9749,-0.126671
16.9745,-0.12669
16.9742,-0.126708
16.9738,-0.126725
16.9734,-0.126741
16.9731,-0.126765
16.9727,-0.12678
16.9723,-0.126792
16.9719,-0.126803
16.9715,-0.126814
16.9712,-0.126827
16.9708,-0.126836
16.9704,-0.126848
16.9701,-0.126859
16.9696,-0.126872
16.9693,-0.126884
16.9689,-0.126894
16.9685,-0.126906
16.9681,-0.126918
16.9678,-0.12693
16.9674,-0.12694
16.967,-0.126955
16.9666,-0.126966
16.9662,-0.126977
16.9659,-0.12699
16.9655,-0.127001
16.9651,-0.127011
16.9647,-0.127025
16.9644,-0.127038
16.964,-0.12705
16.9636,-0.12706
16.9632,-0.127072
16.9628,-0.127084
16.9625,-0.127095
16.9621,-0.127108
16.9617,-0.127121
16.9613,-0.127133
16.961,-0.127144
16.9606,-0.127159
16.9602,-0.127169
16.9598,-0.127181
16.9595,-0.127192
16.9591,-0.127206
16.9587,-0.127218
16.9583,-0.12723
16.9579,-0.127245
16.9576,-0.127254
16.9572,-0.127267
16.9568,-0.127278
16.9564,-0.127292
16.9561,-0.127303
16.9557,-0.127318
16.9553,-0.127328
16.9549,-0.127343
16.9545,-0.127355
16.9542,-0.127367
16.9538,-0.12738
16.9534,-0.127392
16.953,-0.127405
16.9527,-0.127417
16.9523,-0.12743
16.9519,-0.127444
16.9515,-0.127457
16.9512,-0.127468
16.9508,-0.127481
16.9504,-0.127493
16.95,-0.127509
16.9496,-0.12752
16.9492,-0.127532
16.9489,-0.127545
16.9485,-0.127558
16.9481,-0.127573
16.9477,-0.127585
16.9474,-0.127597
16.947,-0.127611
16.9466,-0.127622
16.9462,-0.127637
16.9458,-0.127648
16.9455,-0.127662
16.9451,-0.127675
16.9447,-0.127689
16.9443,-0.127704
16.944,-0.127715
16.9436,-0.127728
16.9432,-0.12774
16.9428,-0.127756
16.9424,-0.127767
16.9421,-0.127782
16.9417,-0.127795
16.9413,-0.127809
16.9409,-0.127822
16.9405,-0.127836
16.9402,-0.127849
16.9398,-0.127863
16.9394,-0.127876
16.939,-0.12789
16.9386,-0.127903
16.9383,-0.127918
16.9379,-0.12793
16.9375,-0.127943
16.9371,-0.127956
16.9368,-0.127969
16.9364,-0.127984
16.936,-0.127998
16.9356,-0.128009
16.9352,-0.128024
16.9348,-0.128039
16.9345,-0.128052
16.9341,-0.128066
16.9337,-0.128078
16.9333,-0.128093
16.933,-0.128109
16.9326,-0.128122
16.9322,-0.128136
16.9318,-0.12815
16.9314,-0.128164
16.9311,-0.128177
16.9307,-0.128192
16.9303,-0.128206
16.9299,-0.128219
16.9295,-0.128233
16.9292,-0.12825
16.9288,-0.128262
16.9284,-0.128275
16.928,-0.128293
16.9276,-0.128301
16.9273,-0.128317
16.9269,-0.128332
16.9265,-0.128346
16.9261,-0.128361
16.9258,-0.128375
16.9254,-0.128388
16.925,-0.128402
16.9246,-0.128418
16.9242,-0.128432
16.9239,-0.128447
16.9235,-0.128461
16.9231,-0.128475
16.9227,-0.128489
16.9223,-0.128504
16.9219,-0.128521
16.9216,-0.128532
16.9212,-0.128545
16.9208,-0.128562
16.9205,-0.128575
16.9201,-0.12859
16.9197,-0.128602
16.9193,-0.12862
16.9189,-0.128634
16.9185,-0.12865
16.9182,-0.128663
16.9178,-0.128678
16.9174,-0.128693
16.917,-0.128707
16.9166,-0.128723
16.9163,-0.128738
16.9159,-0.128753
16.9155,-0.128767
16.9151,-0.128782
16.9147,-0.128797
16.9144,-0.128812
16.914,-0.128827
16.9136,-0.128841
16.9132,-0.128855
16.9128,-0.128871
16.9125,-0.128887
16.9121,-0.1289
16.9117,-0.128917
16.9113,-0.128932
16.9109,-0.128945
16.9106,-0.128962
16.9102,-0.128977
16.9098,-0.128991
16.9094,-0.129006
16.909,-0.129023
16.9086,-0.129037
16.9083,-0.129052
16.9079,-0.12907
16.9075,-0.129081
16.9071,-0.129097
16.9067,-0.129114
16.9064,-0.129128
16.906,-0.129143
16.9056,-0.129157
16.9052,-0.129174
16.9048,-0.129191
16.9045,-0.129204
16.9041,-0.12922
16.9037,-0.129248
16.9033,-0.129251
16.9029,-0.129265
16.9025,-0.129281
16.9022,-0.129296
16.9018,-0.129312
16.9014,-0.129327
16.901,-0.129345
16.9007,-0.12936
16.9003,-0.129375
16.8999,-0.129389
16.8995,-0.129407
16.8991,-0.129421
16.8987,-0.129437
16.8984,-0.129453
16.898,-0.129467
16.8976,-0.129484
16.8972,-0.1295
16.8968,-0.129515
16.8965,-0.129531
16.8961,-0.129547
16.8957,-0.129565
16.8953,-0.129579
16.8949,-0.129593
16.8946,-0.129612
16.8942,-0.129626
16.8938,-0.129641
16.8934,-0.129657
16.893,-0.129674
16.8926,-0.129692
16.8923,-0.129707
16.8919,-0.12972
16.8915,-0.129737
16.8911,-0.129754
16.8907,-0.12977
16.8904,-0.129786
16.89,-0.129803
16.8896,-0.129817
16.8892,-0.129835
16.8888,-0.129851
16.8884,-0.129867
16.8881,-0.129882
16.8877,-0.129897
16.8873,-0.129914
16.8869,-0.129933
16.8866,-0.129947
16.8862,-0.129962
16.8858,-0.129979
16.8854,-0.129997
16.885,-0.130011
16.8846,-0.130027
16.8843,-0.130045
16.8839,-0.130063
16.8835,-0.130077
16.8831,-0.130093
16.8827,-0.130111
16.8823,-0.130128
16.882,-0.130141
16.8816,-0.130157
16.8812,-0.130176
16.8808,-0.130191
16.8804,-0.130209
16.88,-0.130226
16.8797,-0.130241
16.8793,-0.130257
16.8789,-0.130275
16.8785,-0.130292
16.8781,-0.13031
16.8778,-0.130324
16.8774,-0.130342
16.877,-0.130357
16.8766,-0.130375
16.8762,-0.130392
16.8758,-0.130408
16.8755,-0.130424
16.8751,-0.130441
16.8747,-0.130458
16.8743,-0.130478
16.8739,-0.13049
16.8736,-0.130507
16.8732,-0.130524
16.8728,-0.130542
16.8724,-0.130558
16.872,-0.130574
16.8716,-0.130593
16.8713,-0.13061
16.8709,-0.130626
16.8705,-0.130643
16.8701,-0.130659
16.8697,-0.130676
16.8694,-0.130693
16.869,-0.130709
16.8686,-0.130728
16.8682,-0.130745
16.8678,-0.130761
16.8674,-0.13078
16.8671,-0.130798
16.8667,-0.130813
16.8663,-0.130829
16.8659,-0.130846
16.8655,-0.130865
16.8652,-0.130881
16.8648,-0.130899
16.8644,-0.130915
16.864,-0.130934
16.8636,-0.130949
16.8632,-0.130969
16.8629,-0.130984
16.8625,-0.131001
16.8621,-0.131018
16.8617,-0.131037
16.8613,-0.131053
16.8609,-0.131071
16.8606,-0.131089
16.8602,-0.131105
16.8598,-0.131123
16.8594,-0.13114
16.859,-0.13116
16.8586,-0.131173
16.8583,-0.131191
16.8579,-0.13121
16.8575,-0.131228
16.8571,-0.131244
16.8567,-0.131261
16.8563,-0.13128
16.856,-0.131296
16.8556,-0.131308
16.8552,-0.13133
16.8548,-0.131353
16.8544,-0.131376
16.8541,-0.131399
16.8537,-0.131422
16.8533,-0.131447
16.8529,-0.131469
16.8525,-0.13149
16.8521,-0.131511
16.8518,-0.131531
16.8514,-0.131558
16.851,-0.131579
16.8506,-0.131601
16.8502,-0.131622
16.8498,-0.131645
16.8495,-0.131665
16.8491,-0.131684
16.8487,-0.131706
16.8483,-0.131729
16.8479,-0.131751
16.8476,-0.13177
16.8472,-0.131791
16.8468,-0.131811
16.8464,-0.131832
16.846,-0.131852
16.8457,-0.131872
16.8453,-0.131892
16.8449,-0.131912
16.8445,-0.131934
16.8441,-0.131953
16.8438,-0.131974
16.8434,-0.131994
16.843,-0.132009
16.8426,-0.132032
16.8422,-0.132052
16.8419,-0.132069
16.8415,-0.132089
16.8411,-0.132108
16.8407,-0.132126
16.8403,-0.132146
16.84,-0.132164
16.8396,-0.132183
16.8392,-0.1322
16.8388,-0.132221
16.8385,-0.132236
16.8381,-0.132256
16.8377,-0.132274
16.8373,-0.132292
16.8369,-0.132309
16.8366,-0.132326
16.8362,-0.132342
16.8358,-0.132361
16.8354,-0.132379
16.8351,-0.1324
16.8347,-0.132414
16.8343,-0.132425
16.8339,-0.132435
16.8335,-0.132448
16.8332,-0.132461
16.8328,-0.132471
16.8324,-0.13248
16.832,-0.132494
16.8317,-0.132504
16.8313,-0.132518
16.8309,-0.132526
16.8305,-0.132539
16.8301,-0.132552
16.8298,-0.132563
16.8294,-0.132573
16.829,-0.132587
16.8286,-0.1326
16.8283,-0.132609
16.8279,-0.132622
16.8275,-0.132633
16.8271,-0.132644
16.8268,-0.132657
16.8264,-0.132669
16.826,-0.132683
16.8256,-0.132695
16.8252,-0.132706
16.8249,-0.132718
16.8245,-0.13273
16.8241,-0.132744
16.8237,-0.132754
16.8234,-0.132766
16.823,-0.132778
16.8226,-0.132789
16.8222,-0.132803
16.8218,-0.132815
16.8215,-0.132829
16.8211,-0.132839
16.8207,-0.132852
16.8203,-0.132862
16.82,-0.132875
16.8196,-0.132889
16.8192,-0.132901
16.8188,-0.132913
16.8184,-0.132925
16.8181,-0.132939
16.8177,-0.132951
16.8173,-0.132963
16.8169,-0.132974
16.8166,-0.132989
16.8162,-0.132999
16.8158,-0.133013
16.8154,-0.133025
16.815,-0.133038
16.8147,-0.13305
16.8143,-0.133064
16.8139,-0.133078
16.8135,-0.133091
16.8132,-0.133102
16.8128,-0.133118
16.8124,-0.133129
16.812,-0.133141
16.8116,-0.133152
16.8113,-0.133168
16.8109,-0.13318
16.8105,-0.133192
16.8101,-0.13321
16.8097,-0.13322
16.8094,-0.133231
16.809,-0.133244
16.8086,-0.133256
16.8082,-0.133273
16.8078,-0.133283
16.8075,-0.133297
16.8071,-0.133309
16.8067,-0.133322
16.8063,-0.133337
16.806,-0.13335
16.8056,-0.133363
16.8052,-0.133376
16.8048,-0.133388
16.8044,-0.133402
16.8041,-0.133417
16.8037,-0.133429
16.8033,-0.133442
16.8029,-0.133456
16.8026,-0.13347
16.8022,-0.133483
16.8018,-0.133497
16.8014,-0.133511
16.801,-0.133524
16.8007,-0.133537
16.8003,-0.133549
16.7999,-0.133564
16.7995,-0.133577
16.7992,-0.133589
16.7988,-0.133604
16.7984,-0.133618
16.798,-0.133631
16.7976,-0.133649
16.7972,-0.133661
16.7969,-0.133673
16.7965,-0.133687
16.7961,-0.1337
16.7957,-0.133715
16.7954,-0.133727
16.795,-0.133741
16.7946,-0.133754
16.7942,-0.133773
16.7938,-0.133784
16.7934,-0.133798
16.7931,-0.133811
16.7927,-0.133824
16.7923,-0.133839
16.7919,-0.133854
16.7916,-0.133869
16.7912,-0.133882
16.7908,-0.133895
16.7904,-0.13391
16.79,-0.133925
16.7897,-0.133938
16.7893,-0.133952
16.7889,-0.133967
16.7885,-0.133981
16.7881,-0.133994
16.7878,-0.13401
16.7874,-0.134026
16.787,-0.134038
16.7866,-0.134051
16.7862,-0.134066
16.7859,-0.134082
16.7855,-0.134095
